296,Mike,"2022-01-23 19:33:35","Farm: you might be wondering why I had to run new water pipe to the toilet.  Well, until now, the outside toilet and inside toilet had been gravity fed water from the tank half way up the hill, which contains dam water - water which is pumped up from the dam, about 300 m away, and the water is the colour of tea - quite dark.  This dam water tank was great to conserve rain water tank water, but is not all that nice to look at in a toilet.  The tank half way up the hill is now empty - and that explains why the inside toilet stopped filling after 1 fill when I loved in.  As well as the ""dam"" tank half way up the hill, I also have 4 full rain water tanks here, which are full of rain water - but this raim water has been sitting for at least 5+ years, and likely more than 15 years in spme of the tanks.  So I really need to use this water and flush the tanks out and then pray for more rain to fll them up again.  So, running the toilet from rain water tank water is fine."
295,Margaret,"2022-01-23 07:18:30","All OK -- gave Beau his tablet at 5 a.m., then went back to bed as had restless night.  Taking dogs to Lammermoor beach for a walk."
294,Mike,"2022-01-23 00:09:38","Picnic in Bell Park with Murray and Jean, and the doggies Ben and Teenie.  Crawl around under the farm house for most of the afternoon, adding in joiners and running water pipe to the toilet and to external hot and cold taps for the farm bath."
293,Margaret,"2022-01-22 04:24:56","All OK -- coffee with friends this morning"
292,Mike,"2022-01-22 00:32:29","<h3>Motel Settlement !!  The Motel Sale has fully Settled in the afternoon today at about 2:00 PM. 😀😀😀</h3>  <br><b>Murray's Garden Shed:</b> Help Murray put the roof cap and doors on his 2nd hand shed, and also seal off the back ""window area"" with nice micro corrugated iron.   <br><b>Shopping in Rocky with Murray:</b> plumbing supplies for farm - to hook up toilet and outdoor bath.  Print materials (A3 Vacancy Chart) for new motel owners, buy 2 vertical window mounted but inverter air conditioners (something brand new on the market) for the farm. <br><b>Visit Motel to deliver materials to new owners:</b> and take them a USB thumb drive with Future Bookings, Motel Accounts and passwords, Vacancy Chart, templates for Tax Receipts, Booking Forms, Guest Rego Forms, etc - which I have walked through with them previously.   <br><b>Future Motel Bookings include:</b> 34 nights / $3,862 in total for confirmed bookings, plus a tentative long term booking for several months, and at least 1 new booking on Booking.com within last few days.  I have not checked motel email or bookings since 14-Jan-2022, when they took over the  motel ""as is, where is"" pending future settlement. <br><b>Motel already has substantial changes and looks great:</b>  They have done a lot of work already at the motel - repainted an entire wing inside and out, added new fancy ceiling fans to all apartments, added nice louver partition walls on the verandas between apartments, replaced outdoor dome lights with down lights, re-painted the laundry, etc - everything looks terrific !  I sure wish them well.  I hope they get tons of bookings and make a lot of money.  Good Luck Jeremy and Louise !!!   👍   💖   😀"
291,Margaret,"2022-01-20 05:58:58","All OK -- Beau happier this morning"
290,Mike,"2022-01-19 11:55:59","All OK.  Minding Jean up in Rocky today while Murray is at the beach packing up more of his stuff from the house."
289,Margaret,"2022-01-19 05:23:11","All OK -- Beau had restless night"
288,Mike,"2022-01-18 10:53:06","All going well.  Lovely bacon and egg rolls at Mum's on Sunday.  Pottering round fixing stuff at the farm - the shower now has great pressure (needed for ashing hair), the toilet is ""work in progress"", adding outdoor hot and cold taps to run the paddock bath, etc.  Have not had a chance to even drive my tractor yet ...  this week !!"
287,Margaret,"2022-01-18 05:19:33","All OK -- mos beautiful pink sunrise"
286,Margaret,"2022-01-17 05:02:07","All OK  -- Michael completed my Optus internet connection, had lunch and watched TV -- too hot to walk dogs on beach."
285,Margaret,"2022-01-16 05:24:26","All OK --  Michael coming for lunch today"
284,Mike,"2022-01-15 16:00:11","2 Nights Ago (Thursday night): Slept at farm for the first time I have ever stayed there.  Huge piles of boxes, clothes, etc everywhere ... but will sort things out over the coming weeks.  It's lovely to finally be out here.  When Clayton and Hawke sell, I will be able to focus on just 1 property - will be amazing !"
283,Mike,"2022-01-15 15:57:05","2 days ago (Thurs): It's all a blur, loading, trips to farm, etc.  Neil picked up Jean and took her to his house in Rocky for the day, to give Murray time / space to work / clean Unit 12 and Unit 0.  Jeremy (buyer): had a beautiful brand new 20 foot shipping container delivered to the motel, and the truck's front wheel sunk to the axle in the sand in between the septic tanks at the rear of the motel.  He had to organise a Pay Loader (huge, articululated front end loader) to come and pull the truck out.  Also used the loader to position his container and lift / sit the container on rock blocks (all my suggestions / ideas).  Move boat outboard to Murray's garage.  Mow all around the motel - front and back.  Pile green waste - fallen palm fronds, etc - into trailer ontop of my Zero Turn mower and take it all out to Coowonga.  Take a ""Farewell"" video of motel."
282,Margaret,"2022-01-15 05:11:01","All OK -- Michael's first night at Coowonga -- I will go to Optus in Yeppoon Central this morning to organise internet connection -- dog groomer Emma had doctor appointment yesterday and had to cancel -- will have new appointment this coming week"
281,Margaret,"2022-01-14 05:52:45","All OK -- office will be cleaned and sorted this morning -- I have dog groomer Emma coming to my house at 1.15 p.m. -- made appointment on her last visit 5th November."
280,Margaret,"2022-01-13 05:45:22","All OK -- Michael and Murray worn out -- new buyer Jeremy staying in units."
279,Mike,"2022-01-12 23:08:09","Another very hot day.<br>1. Take a hatchback load out to farm in morning. <br>2. Mind Jean for a few hours while Murray took a car load to Rocky. <br>3. Carefully label all panels and roof sections of Garden Shed #2 and mostly dismantle the shed - the buyers want this second shed removed so they can put a 40 foot Shipping Container at the rear of the motel on Thurs, 13-Jan (tomorrow).  <br>4. Mum minded Jean for a few hours from about 3-6 PM. Murray and I took a trailer load of rubbish to the dump (old QB matress, blow out Hot Water Service, etc). <br>5. Murray and I removed the last few screws in Garden Shed #2 and slid the panels onto my trailer and took it out to the farm. <br>6. Mow all rear and as much of front of motel as possible (until too dark to see). Everyone laughed when I said I needed a mower with headlights ...  <br>7. After dinner, I minded Jean for another few hours so Murray can take another car load of stuff to Rocky.  <br><b>Almost there.  Going to sleep for a week straight when this is all over.</b>"
278,Margaret,"2022-01-12 05:03:58","All OK -- hopefully Murray will have unit 12 finished today and will be coming back mornings to clear the house -- his brothers will take turns minding Jean but if this doesn't happen I will drive to Rocky and sit with her with Sugar and Beau."
277,Mike,"2022-01-11 21:58:17","Motel: Murray woke me up to say ""hot water service in laundry has water pissing out of it"".  Turn water off to HWS.  Drive into Yeppoon and buy 2 brand new Aussie made Vulcan HWS's and load them into trailer.  Return to motel.  Disconnect and remove the old HWS in laundry.  Install new HSW, fill, test, and turn on.  Works perfectly !  Have a rest in heat of day.  In late afternoon, disconnect and remove the old HWS from house (it had water pissing out of it about 3 months ago), and I'm finally getting around to fixing it.  Could not install new HWS due to rain and coming dark.  Murray helped with motel laundry HWS.  Murray took a car load of stuff to Rocky in afternoon.  Mum minded, sat with Jean most of the day - thank you Chookie."
276,Margaret,"2022-01-11 05:34:50","All OK -- will sit with Jean so that Michael and Murray can do what is needed"
275,Mike,"2022-01-10 22:47:22","Also today: Murray got Pool Test done today, and added required chemicals too pool.  Also purchased new filter basket and leaf skimmer.  And Murray vacuumed the pool.  Pool is looking lovely and  blue (as always)."
274,Mike,"2022-01-10 22:45:08","This morning: Meet with Real Estate Agent (Debbie) and new Buyers (Jeremy).  They were worrying about ""how to run a motel, how to take bookings, manage vacancies, etc"".  So today we were supposed to run through all of this so they are ready to GO at Settlement Date, on Fri, 14-Jan-2022 (this Friday).  However, Lousie - the one who will be runnibg the motel - did not turn up.  What the ???  Showed Jeremy the switchboards, building lights controls, walked him through the pool and filter operation, showed him the cleaned out garden Shed #1, showed him the Maytag washing machines (he wants 2).    Their finance is all approved bu BoQ, but BoQ want a 2nd mortgage on the Buyer's rental house, and Westpac are dragging their heels over the paper work.  This could delay settlement by up to 2 weeks.  Am exmploring options where they can move in and start doing the rennovations they want in Manager's Apartment while living in Unit 11 and using Unit 2 as a store room for 2 weeks, and then have the formal settlement on Fri, 28-Jan-2022 - where they get the keys for and access to the rest of the motel.  They will only be able to accept bookings that arrive on or after Fri, 28-Jan-2022.  The phone and power will stay in my name, to avoid issues is settlement fails later (how do I get the power and phone back in my name, if they refuse to relinquish, etc).  They have only recently - last week - got their insurance in place.  No interconnected smoke alarms are needed (as per the legislation and my earlier posts).  They should have got their insurance organised the secodn they signed the contract - 3 months ago - now a week ago.  This kind of stuff should not be happening now at the 11th hour.  The insurance, the finance, etc should have all been sorted out weeks (or more) ago."
273,Mike,"2022-01-10 22:35:36","Take another hatchie load out to farm.  With Murray's help, get the rest of my stuff out of the Manager's Apartment.  <br><b>I am now completely moved out of upstairs !</b>  Very hot, humid weather."
272,Mike,"2022-01-10 22:12:44","Yesterday - Murray took a load to Rocky, I took 2 loads to farm, ... it's all a blur.  Very hot weather."
271,Margaret,"2022-01-10 04:33:42","All OK -- will sit with Jean from 10 a.m. while Michael shows buyers how to do bookings"
270,Margaret,"2022-01-09 05:46:51","All OK -- shower of rain early hours this morning"
269,Margaret,"2022-01-08 05:37:27","All OK -- just read your chats for the past few days, Michael -- sounds like they intend to proceed but are going to be a pain with queries after they move in."
268,Mike,"2022-01-07 22:31:50","Emails, phone calls, etc.  Minded Jean while Murray serviced, spring cleaned apartments.  Also took a hatchback load out to Farm.  And, the BIG News: I got my Tractor + slasher today - a nice old Fordson - purchased from neighbour whose house is approx 1 KM from mine across paddocks.  At night, when temp cooled down, finish moving out of upstairs.  Potentially only 1 set of metal shelves still to move out (unless we decide that they stay).  Loaded up the hatch back for another trip to farm tomorrow."
267,Mike,"2022-01-07 12:12:09","Another example of the types of emails / questions I am dealing with on a daily basis (short questions, requiring long, complex, accurate answers):  <br><h3>Debbie (Agent) said:</h3> Hi Mike, <br>  Do you mind if I ask a few questions the insurance provider wants. <br>  Is there fire protection in the rooms. <br> When was the wiring last checked by a technician. <br> Is fire protection checked every 6 months? <br> Is there any eps in the building (Expanded polystyrene). <br> The rating of the motel. <br>  Thanks Mike.  <br><h3>My Reply:</h3> <br> All great questions Debbie. <br>   <b>*** Is there fire protection in the rooms.</b> <br>  The motel has the following fire warning / prevention: <br> * Battery smoke alarms are in all apartments (and spares and brand new batteries in the reception). <br> * The rock block walls between all apartments are (as far as I can tell) concrete filled to prevent fire spreading from one apartment to another. <br>  When the motel was insured by AON / CGU and later on Elders, I asked both insurance companies about fire protection (they knew the motel buildings / construction well) and asked if anything was needed - fire hoses, sprinkler systems, fire blankets, fire extinguishers or anything else ? - and they both said No.  I asked ""will my premiums be cheaper if I install fire hoses, sprinkler systems, fire blankets, fire extinguishers, etc in all apartments"" - and both said No.  I was pretty amazed at their answers !  I was hoping to spend money and reduce insurance premiums. <br>  When the new smoke alarm legislation came in recently (all rental houses must have smoke alarms that are wired + battery powered), I asked 2 of the companies who quoted on installing the upgraded smoke alarms in my Clayton Rd rental property - ""do motels / motel apartments need to comply with this new smoke alarm requirement.  And both said they would check the legislation and with their government contacts and phone and email back if wired + battery powered smoke alarms are required in motels / motel apartments.  Neither phoned or emailed back.  So I assume the answer is ""Not required"". <br>   <b>*** When was the wiring last checked by a technician.</b> <br>  Do you mean <b>""motel wiring""</b> ?  In 2007, we had Safety Switches installed in the elctrical switchboard in every motel apartment (and manager's apartment / office).  Prior to then, the only Safety Switch was installed in the main switch board for the motel.  The electrician went over everything with a fine tooth comb while doing this work.  From memory, it was Michael Findlay who did this work. <br>  If you mean <b>""appliance wiring""</b> (for toasters, kettles, hotplates, etc) the answer is NEVER.  We simply replace the appliances periodically with brand new appliances.  This is much cheaper overall than paying $35 per appliance for someone to ""inspect"" it.  What a scam that is ! <br>   <b>*** Is fire protection checked every 6 months?</b> <br>  Murray and I check the smoke alarms in each apartment and change the batteries every 12 months.  Customers often break and disable smoke alarms on purpose.  e.g. if the smoke alarm goes off because they burned the toast while making breakfast, they often just smash the alarm.  People also regularly steal batteries from remote controls and also smoke alarms.  We often find strange batteries in these devices, not the brand(s) we use.  You have to be constantly vigilante when running a motel.  Customers do a lot of stupid and crazy stuff.  e.g. If the TV remote suddenly stops working, then check the batteries, and if the batteries looks strange check DVD player remote, air-cond remote and smoke alarm battery to make sure they are all the ones we supplied. <br>   <b>*** Is there any eps in the building (Expanded polystyrene).</b> <br>  None that I know of ...  Never heard of it.  Is this a fire suppression system ?  Anyway, nothing like that here to the best of my knowledge. <br>   <b>*** The rating of the motel.</b> <br>  Do you mean <b>Fire Rating</b> ?  Unknown.  Council should have this information from when the motel plans were submitted in 1981/82 approx. <br>  If you mean <b>Accommodation Rating</b> - like the star rating - then we have not had a rating for a long time.  We used to be RACQ rated 3.5 star.  The RACQ man who did the yearly inspections said we were ""extremely close to 4 star"" and if we (1). put some stools / chairs in the office, so customers could sit down while they check-in and (2). placed little bottles of shampoo and conditioner in each apartment, then we would qualify for a <b>4 star rating</b>.  I have stayed in 3 star and 3.5 star accommodation run by managers on the Sunshine Coast and Gold Coast, and none of the apartments were as nice as what we provide.  An owner run motel wil almost always be cleaner and better maintained and better customer service than a leased or manager run motel - because they don't have the same level of vested interest in ensuring everything is as good as it can be.  For the owner run motel, everything is on-the-line and important.  Anyway, these star ratings cost about $600 pa (if I remember correctly).  And I just did not think they were worth the money and stopped bothering about 10 years ago (from memory).  The whole star rating thing seems like a bit of a scam."
266,Mike,"2022-01-07 11:50:05","Another example of the types of issues I am dealing with on a daily basis:  <br><h3>Debbie (Agent) said:</h3> * ""We are going to have issues with the smoke alarms at the motel as the legislation states that they have to be interconnected.  Would you like me to organise someone to do this for you? This has been in force for some time."" <br><h3>My Reply:</h3> <br> First I`ve heard of this requirement Debbie.  AON / CGU had not heard of this in approx 2014 when I was still insured with them.  And Elders Insurance also had never heard of this when I was insured with them in 2015 and 2016 (or around then). <br> Also, as I said in my email to you on Wed, 5 Jan 2022, 08:04:59 pm: * When the new smoke alarm legislation came in recently (all rental houses must have smoke alarms that are wired + battery powered), I asked 2 of the companies who quoted on installing the upgraded smoke alarms in my Clayton Rd rental property - ""do motels / motel apartments need to comply with this new smoke alarm requirement.  And both said they would check the legislation and with their government contacts and phone and email back if wired + battery powered smoke alarms are required in motels / motel apartments.  Neither phoned or emailed back.  So I assume the answer is ""Not required"". <br>  I have just re-checked the definitive guide - the Queensland Fire and Emergency Services (QFES) Queensland government web site, and it very clearly says: <br>  * ""From 1 January 2022, landlords must install interconnected smoke alarms in residential rental properties. ...   All other dwellings must transition to full compliance by 2027.""  Ref: https://www.qfes.qld.gov.au/prepare/fire/smoke-alarms <br>  And: <br>  * ""From 1 January 2022: All homes or units being sold or leased, or existing leases renewed, will require hardwired photoelectric, interconnected smoke alarms. Non-removable 10-year battery smoke alarms can be installed in place. ...  The property seller must declare on a “form 24” to the buyer as part of the transfer process that this obligation has been discharged."", Ref: https://www.qfes.qld.gov.au/prepare/fire/smoke-alarms/properties-for-sale-or-lease <br>  It specifically says residential Rental Properties like houses and units.  Form 24 is all to do with Bond Lodgement for Residential properties and does NOT apply to commercial properties like motels, hotels, etc.  When we collect BONDs from guests - which we do frequently - then we keep these, we do NOT pass them onto the Residential Tenancies Authority because our motel business has NOTHING to do with Residential Tenancies.  We are classes as a commercial business providing short term accommodation.  It does NOT say anything directly about commercial properties like motels, hotels, etc.  But it does say ""All other dwellings must transition to full compliance by 2027"".  So if we are classed as a ""dwelling"" , then it isn`t a requirement for now, it is a requirement for 2027 - 5 years from now. <br>  To check this further, I have just phoned the Queensland Fire and Emergency Services (QFES), and they confirmed that none of this applies to commercial properties like motels, hotels, etc.  We provide Short Term Accommodation, and this comes under the National Construction Code (NCC) - a whole different kettle of fish, and our existing smoke alarms are perfectly fine, according to them.  (If our smoke alarms were interconnected, then the whole motel would have to be evacuated when someone burnt some toast as the QFES lady said on the phone, "" this would be an absolutely rediculous situation""). <br>  Also, the Buyer`s Solicitor confirmed that the motel passed Building and Pest inspections on 7-Dec-2021 - see emails below.  Issues like this should have been identified and brought up then, not at the 11th hour just prior to Settlement.  I have never heard to Buyers bringing up issues or requiring action / work after notifying the Building and Pest Inspections have passed. <br>  Is this why the Buyer`s Solicitors are ignoring all my my emails asking if the contract is now Unconditional ?  What else are they going to spring on me at this late hour ?  Is this the final hurdle ? <br>  Debbie: are you 100% sure interconnected smoke alarms are required at commercial properties like motels NOW ?  Please provide a reference that proves this and overrules the Queensland Fire and Emergency Services (QFES) and their Queensland government web site. <br>  If you can prove this is required for a motel, do you know of anyone that can do the ""interconnected smoke alarms"" work - a top quality job done within the next week or so ?"
265,Margaret,"2022-01-07 05:34:48","All OK -- had Pfizer booster yesterday 8.30 a.m. under awning at rear of Yeppoon doctors -- about twenty or so other people.  Did not feel a thing until afternoon when left arm painful -- slept on right side."
264,Mike,"2022-01-06 12:29:57","Yesterday (Wed, 5-Jan): Also took Quad Bike and last of the tools, etc from the Garden Shed #1.  The only things left now are lots of tins of paint and 4 big shelving units and rubbish for thw eheelie bins orfor the dump."
263,Margaret,"2022-01-06 04:09:15","All OK -- had air-conditioning on yesterday afternoon and evening -- so hot!  Sat with Jean and her Church neighbour Sharon."
262,Mike,"2022-01-05 23:45:01","Another VERY Hot Day here.  In morning go to a Clearing Sale next door to my farm and start the process of buying a Tractor and a Slasher.  Only neighbour knows how to start the tractor, so I have to wait for him to show me.  Strange but true.  Load most of Murray's plants / garden beds into trailer so he can take them to Rocky tomorrow.  Still getting lots of emails / questions from Buyers - things they should have asked months ago and also things they should have had answered by their Building Report.  Still no official confirmation from Buyer's Solicitor about UNCONDITIONAL status.  Agent, Buyers, etc have confirmed - just not their Solicitor.  Very strange.  Anyway, moving all going well and to schedule despite the new surprises and challenges everyday."
261,Margaret,"2022-01-05 04:44:59","All OK -- will sit with Jean from 8 a.m., will bring sandwich and a snack and a drink -- Murray taking early load to Rocky -- Michael to clearing sale at Coowonga. (not his place, somewhere else.)"
260,Mike,"2022-01-04 20:54:00","Very hot day here today. Emptied most stuff out of Garden Shed #1 and took it out to Farm. No shed for it to go into. The brand new shed I had out there was destroyed in a storm about 5-6 weeks ago when I found the wreckage strewn across the yards and paddock. So, everything is sitting in a carport on some old roofing iron (to keep it out of any water that might flow through in a storm).<br>Get stuck into doing more changes of address, phone, email, etc. In the good old days you could do a mail merge in Word and send letters out to banks, etc, but they now want everything done using their on-line web portals / apps - so I have to login to each, find out how / where to change details, change details, and double check. Most web portals / apps are pretty easy, but some, like CQUni`s are very convoluted and strange. Some web portals / apps I don`t have access to, so I need to arrange access (logins). For others, I need to physically go into the bank branch and fill out forms (because internet banking is <b>not</b> turned on or available by default if you only have a term deposit). Fiddly work that soaks up hours. Oh yes, I also need Murray to be around for some of this (those sites that insist on sending SMS security codes and don`t support safer alternatives like Authy) so that I can update the SMS security code mobile phone from his phone to mine.  Swim in the pool on dark, with a few Bourbons and Coke. Nice end to a very hot day."
259,Margaret,"2022-01-04 05:52:04","All OK -- Beau had a restless night -- will walk on beach 7 a.m."
258,Mike,"2022-01-03 19:40:06","The motel has sold – suddenly unconditional.  Real Estate agent confirmed today.  Buyer’s solicitor expected to confirm tomorrow (public holiday today).  The Buyer’s house has sold, the person buying the Buyer’s house had to sell their house in NSW, which has now sold and is now unconditional as well.  The chain didn’t break.  Woo Hoo !!!  Settlement Date is Fri, 14-Jan-2022. <br> I’m going to need every day this week and next week to move, take care of things, etc. <br> The Buyer’s are hanging around the motel a lot now, wanting to chat: more than 1.5 hours yesterday, and more than 2.5 hours today.   This is slowing down the tasks I need to complete, and / or is pushing them into the hottest times of the day. The Buyer’s will soon be storing their stuff here – inside motel apartments.   <br> My plan was to take them on a tour the day before settlement – show them the light switches and the timers, our phone system, and also giving them a quick run through of running a motel, recording bookings, vacancy tables, etc.   <br> But they said today that they are hoping I can spare a few days (!!!!!) to teach them how to run a motel (take bookings, track bookings, setup web sites like Booking.com, use channel manager software, etc, etc).  They don’t even know what Excel and Word are,  and I now doubt they can do anything useful on a computer.  They had no idea what HTML was …  There’s no way these people can come up to speed on using computers quickly without some very intensive training …    <br> I’m going to suggest a very simple paper based system to start with – they can always use Excel or specialised motel management software later if they want.  They have a book keeper already doing their books for their existing business, so at least that’s something they wont have to worry about.   <br> We discovered today that the wife sends her home laundry out to be washed – she doesn’t wash it herself.  Her husband is a painter, so he has good links to Traddies – which will help them a lot.  But he said today that he has no idea how to fix anything around the house (or the motel or a car) …  Yiikes.  When you run a motel, you have to be able to fix / handle everything reasonable / possible, otherwise all of your profits are going to go to Traddies charging you everytime something simple needs fixing. <br> Painting, unblocking clogged drains and toilets, fixing burst water pipes, vacuuming and backwashing the pool, servicing / replacing the pool’s salt cell and the filter, fixing / replacing damaged or broken items, etc – they need to be prepared to do all of this stuff.  When you run a business the buck stops with you.  You cannot rely on getting a Traddie out to help on a Friday night, or Christmas Eve. <br> I sure want them to do well, but I’m worried they might be in over their heads, and I definitely don’t want to be their Free Help Desk or be getting multiple calls from them each week: “how to I record a payment”, “how do I give a discount”, “how do I do a booking”, “how do I …”, etc. <br> If I’d known how completely clueless they were 2+ months ago, I would have made some getting started / training videos for them.  But there’s definitely no time for this now, 12 days prior to Settlement."
257,Mike,"2022-01-03 13:23:37","Motel Sale: Jeremy, Louise, daughter, and son-in law came to motel for about 2 hours this morning.  They re-confirmed everything is UNCONDITIONAL.  His house is now Unconditional.  The people who needed to sell their house to buy Jeremy's house - their house sale is now Unconditional. So, it's now full steam ahead.   Waiting for confirmation from the Agent / their Solicitor ... checking email, SPAM, etc 10 times per day.  (Public Holiday today).  They measured up Manager's Apartment, inspected a few apartments, they want to use a couple of motel apartments for storage asap so they can move out of their house.  They confirmed he wanted me to remove the far garden shed (he is going to put a shipping container there).   <br> The motel has already passed the Buter's building and pest inspections, and they accepted these reports, so they already know about the issues and elected to proceed with the the purchase.   <br> However, just to ensure they know about all issues and faults, I told him about all of the issues and faults I know about around the motel: (1). carpet upstairs needs steam cleaning.  (2). the 24 hour timer on the motel lights neeeds replacing. (3). the pool filter might need replacing (but the new Salt Cholinator has a timer that will power the filter as well).  (4). the air conditioner in the manager's apartment bedroom is iffy and is on the way out (nice and cold, but hard to turn ON sometimes).  (5). the air conditioner in the main area of the manager's apartment has not been used in 10 years, and does not work.  I am prepared to pay for all of this to be fixed.  <br> HOWEVER, along with the spare kettles, toasters, irons, hotplates, pool chemicals, sheets, towels, pillows, , etc etc we are including with the motel, I am also including a 20-30 or more boxes of tiles (the ones we used for Unit 10 and 11).  And I will also throw in 7 Maytag washing machines if they want them.  I did not have to offer any deal sweetners or admit any issues (they should have known about them all from the Building report).  But I'm helping put the new people as much as I can.  I'm carrying the phone with me everywhere trying to get them bookings."
256,Mike,"2022-01-03 12:44:03","Motel Sale: Jeremy (motel buyer) came to motel yesterday and confirmed everythign is UNCONDITIONAL.  His house is now Unconditional.  The people who needed to sell their house to buy Jeremy's house - their house sale is now Unconditional.  So, it's now full steam ahead.   Waiting for confirmation from the Agent / their Solicitor ... checking email, SPAM, etc 10 times per day."
255,Margaret,"2022-01-03 05:11:27","All OK -- Beau has had his tablet -- will walk on beach after breakfast"
254,Margaret,"2022-01-02 05:25:38","All OK -- lovely New Year's Day party with family near the pool in the sunshine -- staying at Kinka Palms for many years"
253,Margaret,"2022-01-01 05:25:21","All OK --2022!!  Happy New Year everyone"
252,Margaret,"2021-12-31 06:03:47","All OK -- had breakfast and taking dogs for walk on beach."
251,Francis,"2021-12-30 11:26:37","Mike: That is fantastic news that settlement is going ahead on January 14th!"
250,Margaret,"2021-12-30 04:57:42","All OK -- Hooray!  Settlement unconditional for January 14th"
249,Mike,"2021-12-30 02:29:12","Yesterday (Wed, 29-Dec): Mum did a lot of tidying up around the gardens.  Murray packed a car load of stuff and took it to Rocky.  Mike focused on work for Rocky client, and minded Jean for 3.5 hours in afternoon while Murray in Rocky.<br>P.S. See MAJOR NEWS in other post - Motel Sale is now UNCONDITIONAL."
248,Mike,"2021-12-29 19:16:40","Motel Sale is now UNCONDITIONAL.  The sale is going to settle on Fri, 14-Jan-2022."
247,Margaret,"2021-12-29 05:20:50","All OK -- coming this morning to help Murray with Jean and the house  -- won't take my dogs into the house until enough progress with cleaning it"
246,Mike,"2021-12-28 11:59:41","<b>House Sale: Murray NOTE WELL:</b> I want the house to be emptied, cleaned, photographed, and On the Market (listed on RealEstate.com) by <b>31-Jan-2022</b>.  This means the house must be emptied and cleaned by Mon, 27-Jan-2022 at the latest."
245,Mike,"2021-12-28 11:56:22","<b>Yesterday (Mon, 27-Dec):</b> Help Murray clear off his back veranda and the grass area between Unit 12 and house - pile up a trailer load of rubbish and take it to the dump.  In late afternoon, take another load of stuff out to the farm in the Getz.  <br><b>Settlement Date for Motel Sale is Fri, 14-Jan-2022</b>.  This date is not confirmed with their solicitor yet, but it is the date everyone is aiming for, and should be confirmed any day now.  We must assume Settlement Date will be 14-Jan.  After Settlement Date, I will be gone from the motel and moved into the farm and focused on getting set-up out there.  At this stage, I have not had 5 mins to unpack anything, or move any furniture where I want it.  After Settlement Date, I will not have days to spare each week to help Murray get his stuff packed, moved, or sorted out.  And, when Jean moves to Rocky, she will need someone to mind her if Murray wants to / feels like travelling to the coast to do any moving, packing, cleaning, etc in Unit 12 or the house.  Murray really needs to pick up the pace and take good note of the urgency.  I keep trying to get him to make a daily plan of what he is going to do between today and Settlement Date (or soon after) to ensure everything in Unit 12 and the house is moved, sold, put out For Free, or taken to the dump, and all required cleaning done, but he refuses, gets angry, and digs his heels in.  He always has a list of others to blame: he has no idea when Settlement Date is, his brothers are useless and never help him mind Jean, no-one ever helps him with Jean (what about me and Mum.  I mind Jean at least 20 hours per week), he is never going to fit everything in the Rocky house (very true - so he must sell, give away, or dispose of tons of stuff ASAP), and on and on it goes."
244,Margaret,"2021-12-28 05:01:11","All OK"
243,Margaret,"2021-12-27 06:00:01","All OK -- rain overnight and this morning"
242,Margaret,"2021-12-26 05:48:06","All OK -- rain overnight and this morning"
241,Mike,"2021-12-25 11:01:22","Happy Christmas everyone !!!  🥂  🎁  🎄   🎵🎶  🎅   👍   💖"
240,Mike,"2021-12-25 11:00:01","Yesterday (Fri, 24-Dec-2021): Go into Yeppoon and do some shopping at Yeppoon Centro.  Buy a Telstra SIM card for my phone and get everything set-up.  Francis and Peter: see email for my latest contact details.  In the afternoon, take a full trailer load of greenwaste to the dump.  Sure going to miss having a dump such a short distance away."
239,Mike,"2021-12-24 14:18:01","Yesterday (Thurs, 23-Dec): Murray and I caught up with some odd jobs around the motel, getting apartments ready for the mass arrival / influx today.  Wait around for and check-in 8 apartments today - everyone was hours later than their nominated times."
238,Margaret,"2021-12-24 05:01:13","All OK -- Ergon meter reader due today, not allowed to come in oif my two small dogs are in the yard, will have to keep them inside after 9 a.m."
237,Margaret,"2021-12-23 05:04:48","All OK -- will come to motel this morning -- Firefox software update nagging -- waited until day after you fixed Poker Stars"
236,Margaret,"2021-12-23 05:01:15","All OK -- will have lunch ready for you on Christmas Day when all clear at KP"
235,Mike,"2021-12-22 18:32:28","<b>Afternoon:</b> I minded Jean (and had a nap) while Murray went shopping in Rocky to some things for him and a realy flash mobile phone for me.  <br><b>Motel:</b> In the late afternoon, I filled the trailer with the piles of fallen palm fronds, fallen pandanus fronds, branches, etc and also cut out at least 10 large green ant nests."
234,Mike,"2021-12-22 11:41:38","<b>Farm: Power is ON</b>.  Water pump, Solar Hart, etc are all working great, no leaks.  Nice old electricity guy came out - an old bushie.  Ran some tests, all fine, and turned the electricity ON.  Ran water through the pipes to flush out lots of sediment.  Cleaned the toilet and (as Captain Kirk says) ""I boldly went where no man has gone before"" (well, for 4 years or so anyway).  Did some light maintenance - attached big handle to front door, added padding to bottom hinge to make door shit / latch correctly, etc.  Made a long list of things I need to do and the order I want to do them - NO HURRY, going to get to them when I can."
233,Margaret,"2021-12-22 05:08:47","All OK -- will mind Jean from 8 a.m. so Murray can do shopping -- I have doctor's appointment made 2 weeks ago by Dr. Millie for my pneumonia injection at 11 a.m. and after that I will take dogs to KP to sit with Jean."
